OID_BLKGRP_20|GEOID_BLKGRP_20|NAMELSAD_BLKGRP_20|AREALAND_BLKGRP_20|AREAWATER_BLKGRP_20|MTFCC_BLKGRP_20|FUNCSTAT_BLKGRP_20|OID_BLKGRP_10|GEOID_BLKGRP_10|NAMELSAD_BLKGRP_10|AREALAND_BLKGRP_10|AREAWATER_BLKGRP_10|MTFCC_BLKGRP_10|FUNCSTAT_BLKGRP_10|AREALAND_PART|AREAWATER_PART
20890501008020|410510103041|Block Group 1|1135924|0|G5030|S|20840501008020|410510103041|Block Group 1|1135924|0|G5030|S|1135924|0
20890501004484|410510103042|Block Group 2|1016352|0|G5030|S|20840501004484|410510103042|Block Group 2|1016352|0|G5030|S|1016352|0
20890501004512|410510103051|Block Group 1|918515|22121|G5030|S|20840501004512|410510103051|Block Group 1|918728|22671|G5030|S|918515|22121
20890501004547|410510103052|Block Group 2|1450278|57427|G5030|S|20840501004547|410510103052|Block Group 2|1450278|57427|G5030|S|1450278|57427
20890501004582|410510103053|Block Group 3|696858|0|G5030|S|20840501004582|410510103053|Block Group 3|696858|0|G5030|S|696858|0
20890501007600|410510103061|Block Group 1|510558|0|G5030|S|20840501007600|410510103061|Block Group 1|510558|0|G5030|S|510558|0
208903716949504|410510103062|Block Group 2|725329|816|G5030|S|208403716949504|410510103062|Block Group 2|725329|816|G5030|S|725329|816
208903716949506|410510103063|Block Group 3|422376|0|G5030|S|208403716949506|410510103063|Block Group 3|422376|0|G5030|S|422376|0
20890501007711|410510104021|Block Group 1|23729682|523889|G5030|S|20840501007711|410510104021|Block Group 1|23729682|523889|G5030|S|23729682|523889
20890501007673|410510104022|Block Group 2|4850888|84299|G5030|S|20840501007673|410510104022|Block Group 2|4850888|84299|G5030|S|4850888|84299
20890501007636|410510104023|Block Group 3|6719407|7506|G5030|S|20840501007636|410510104023|Block Group 3|6719407|7506|G5030|S|6719407|7506
20890501008888|410510104051|Block Group 1|717728|0|G5030|S|20840501008888|410510104051|Block Group 1|717728|0|G5030|S|717728|0
20890501008925|410510104052|Block Group 2|481628|0|G5030|S|20840501008925|410510104052|Block Group 2|481628|0|G5030|S|481628|0
208903716949500|410510104053|Block Group 3|473335|0|G5030|S|208403716949500|410510104053|Block Group 3|473335|0|G5030|S|473335|0
208903716949501|410510104054|Block Group 4|455696|0|G5030|S|208403716949501|410510104054|Block Group 4|455696|0|G5030|S|455696|0
20890501007907|410510104071|Block Group 1|1834636|0|G5030|S|20840501007907|410510104071|Block Group 1|1834636|0|G5030|S|1834636|0
208903716949552|410510104072|Block Group 2|1948767|3714|G5030|S|208403716949552|410510104072|Block Group 2|1948767|3714|G5030|S|1948767|3714
20890501009183|410510104073|Block Group 3|466791|0|G5030|S|20840501009183|410510104073|Block Group 3|466791|0|G5030|S|466791|0
20890501004878|410510104081|Block Group 1|490111|0|G5030|S|20840501004878|410510104081|Block Group 1|510543|0|G5030|S|490111|0
20890501004916|410510104082|Block Group 2|1319131|0|G5030|S|208403716949555|410510099073|Block Group 3|7456667|35132|G5030|S|501|0
20890501004916|410510104082|Block Group 2|1319131|0|G5030|S|20840501004916|410510104082|Block Group 2|1318630|0|G5030|S|1318630|0
208903716949492|410510104083|Block Group 3|505233|0|G5030|S|208403716949492|410510104083|Block Group 3|505233|0|G5030|S|505233|0
208903716949494|410510104084|Block Group 4|500314|0|G5030|S|208403716949494|410510104084|Block Group 4|500314|0|G5030|S|500314|0
20890501009034|410510104101|Block Group 1|730616|0|G5030|S|20840501009034|410510104101|Block Group 1|730616|0|G5030|S|730616|0
20890501008960|410510104102|Block Group 2|824406|0|G5030|S|20840501008960|410510104102|Block Group 2|824406|0|G5030|S|824406|0
20890501009072|410510104103|Block Group 3|216254|0|G5030|S|20840501009072|410510104103|Block Group 3|216254|0|G5030|S|216254|0
20890501009107|410510104111|Block Group 1|511090|0|G5030|S|20840501009107|410510104111|Block Group 1|511090|0|G5030|S|511090|0
20890501008996|410510104112|Block Group 2|653991|0|G5030|S|20840501008996|410510104112|Block Group 2|653991|0|G5030|S|653991|0
2089015489245890|410510104121|Block Group 1|2908980|0|G5030|S|20840501004989|410510104093|Block Group 3|2908980|0|G5030|S|2908980|0
2089015489245911|410510104122|Block Group 2|1403739|0|G5030|S|20840501005029|410510104092|Block Group 2|1403739|0|G5030|S|1403739|0
2089015489245228|410510104131|Block Group 1|609142|0|G5030|S|20840501004878|410510104081|Block Group 1|510543|0|G5030|S|20432|0
2089015489245228|410510104131|Block Group 1|609142|0|G5030|S|20840501005066|410510104091|Block Group 1|1605034|0|G5030|S|588710|0
2089015489245598|410510104132|Block Group 2|1016324|0|G5030|S|20840501005066|410510104091|Block Group 1|1605034|0|G5030|S|1016324|0
20890501006580|410510105001|Block Group 1|21059375|8393534|G5030|S|20840501006580|410510105001|Block Group 1|21059375|8393534|G5030|S|21059375|8393534
20890501006619|410510105002|Block Group 2|13427717|276428|G5030|S|20840501006619|410510105002|Block Group 2|13427717|276428|G5030|S|13427717|276428
20890501006535|410510105003|Block Group 3|360345959|16659099|G5030|S|20840501006535|410510105003|Block Group 3|360418333|17318662|G5030|S|360345959|16433166
20890501006535|410510105003|Block Group 3|360345959|16659099|G5030|S|20840254068447|530599502002|Block Group 2|60203948|6320136|G5030|S|0|222097
20890501006535|410510105003|Block Group 3|360345959|16659099|G5030|S|20840254068394|530599502003|Block Group 3|207376282|9406641|G5030|S|0|3836
20890501006659|410510105004|Block Group 4|77006808|227837|G5030|S|20840678463830|410050234011|Block Group 1|12838544|94819|G5030|S|422|2469
20890501006659|410510105004|Block Group 4|77006808|227837|G5030|S|208403717133912|410050243041|Block Group 1|442600450|4937852|G5030|S|0|510
20890501006659|410510105004|Block Group 4|77006808|227837|G5030|S|20840501006659|410510105004|Block Group 4|77006386|224858|G5030|S|77006386|224858
2089015489245784|410510106011|Block Group 1|60318|0|G5030|S|20840501001221|410510106002|Block Group 2|200838|0|G5030|S|60318|0
2089015489245780|410510106012|Block Group 2|140752|0|G5030|S|20840501001319|410510106001|Block Group 1|362715|0|G5030|S|120634|0
2089015489245780|410510106012|Block Group 2|140752|0|G5030|S|20840501001221|410510106002|Block Group 2|200838|0|G5030|S|20118|0
2089015489245799|410510106021|Block Group 1|309296|99133|G5030|S|20840501001319|410510106001|Block Group 1|362715|0|G5030|S|120783|0
2089015489245799|410510106021|Block Group 1|309296|99133|G5030|S|20840501001341|410510106003|Block Group 3|440270|217662|G5030|S|188513|99133
2089015489245785|410510106022|Block Group 2|493457|118529|G5030|S|20840501001319|410510106001|Block Group 1|362715|0|G5030|S|121298|0
2089015489245785|410510106022|Block Group 2|493457|118529|G5030|S|20840501001221|410510106002|Block Group 2|200838|0|G5030|S|120402|0
2089015489245785|410510106022|Block Group 2|493457|118529|G5030|S|20840501001341|410510106003|Block Group 3|440270|217662|G5030|S|251757|118529
208903716949449|410519800001|Block Group 1|4124790|1594068|G5030|S|208403716949536|410510035022|Block Group 2|774877|0|G5030|S|7543|0
208903716949449|410519800001|Block Group 1|4124790|1594068|G5030|S|208403716949449|410519800001|Block Group 1|4117247|1594068|G5030|S|4117247|1594068
20890447314257|410530051001|Block Group 1|637675|14005|G5030|S|20840447314257|410530051001|Block Group 1|633404|18201|G5030|S|633404|14005
20890447314257|410530051001|Block Group 1|637675|14005|G5030|S|20840447314258|410530051002|Block Group 2|346421|0|G5030|S|46|0
20890447314257|410530051001|Block Group 1|637675|14005|G5030|S|20840447314253|410530052011|Block Group 1|547591|0|G5030|S|4225|0
20890447314258|410530051002|Block Group 2|346097|0|G5030|S|20840447314258|410530051002|Block Group 2|346421|0|G5030|S|346097|0
2089015483383705|410530052031|Block Group 1|543644|0|G5030|S|20840447314258|410530051002|Block Group 2|346421|0|G5030|S|278|0
2089015483383705|410530052031|Block Group 1|543644|0|G5030|S|20840447314253|410530052011|Block Group 1|547591|0|G5030|S|543366|0
2089015483383631|410530052032|Block Group 2|960184|0|G5030|S|20840447314251|410530052012|Block Group 2|2236416|0|G5030|S|960184|0
2089015483383677|410530052033|Block Group 3|1276232|0|G5030|S|20840447314251|410530052012|Block Group 2|2236416|0|G5030|S|1276232|0
2089015483383689|410530052041|Block Group 1|1377431|353050|G5030|S|20840447314254|410530052013|Block Group 3|4002467|676882|G5030|S|1377431|353050
2089015483383536|410530052042|Block Group 2|2625036|217170|G5030|S|20840447314254|410530052013|Block Group 3|4002467|676882|G5030|S|2625036|217170
2089015483383695|410530052051|Block Group 1|894075|0|G5030|S|20840447314265|410530052021|Block Group 1|894075|0|G5030|S|894075|0
2089015483383561|410530052052|Block Group 2|1543285|0|G5030|S|20840447314259|410530052023|Block Group 3|1543285|0|G5030|S|1543285|0
2089015483383699|410530052053|Block Group 3|2014345|0|G5030|S|20840447314255|410530052024|Block Group 4|2014345|0|G5030|S|2014345|0
2089015483383646|410530052061|Block Group 1|3609686|246876|G5030|S|20840446184742|410470004001|Block Group 1|1174337|157495|G5030|S|0|8044
2089015483383646|410530052061|Block Group 1|3609686|246876|G5030|S|20840447314256|410530052022|Block Group 2|3609686|290050|G5030|S|3609686|238832
2089015483383663|410530053011|Block Group 1|2032902|0|G5030|S|208403694896689|410530053005|Block Group 5|16763456|0|G5030|S|2032902|0
2089015483383617|410530053012|Block Group 2|4916328|218950|G5030|S|208403716965719|410470014021|Block Group 1|623673|82408|G5030|S|0|14067
2089015483383617|410530053012|Block Group 2|4916328|218950|G5030|S|208403716965759|410470014023|Block Group 3|1170843|161942|G5030|S|0|17203
2089015483383617|410530053012|Block Group 2|4916328|218950|G5030|S|20840447314263|410530053002|Block Group 2|4916328|187680|G5030|S|4916328|187680
2089015483383446|410530053013|Block Group 3|12587855|375688|G5030|S|208403716965734|410470014012|Block Group 2|4560984|423971|G5030|S|0|6934
2089015483383446|410530053013|Block Group 3|12587855|375688|G5030|S|208403694896690|410530053003|Block Group 3|12588340|411201|G5030|S|12587687|368754
2089015483383446|410530053013|Block Group 3|12587855|375688|G5030|S|20840447314269|410530053004|Block Group 4|36182582|766106|G5030|S|168|0
2089015483383657|410530053014|Block Group 4|14730554|0|G5030|S|208403694896689|410530053005|Block Group 5|16763456|0|G5030|S|14730554|0
2089015483383500|410530053021|Block Group 1|106279985|530087|G5030|S|20840446184692|410470024002|Block Group 2|26775016|1785148|G5030|S|446436|120430
2089015483383500|410530053021|Block Group 1|106279985|530087|G5030|S|20840447314264|410530053001|Block Group 1|105820742|496094|G5030|S|105820742|409657
2089015483383500|410530053021|Block Group 1|106279985|530087|G5030|S|20840450119313|410710310001|Block Group 1|66235597|0|G5030|S|12807|0
2089015483383485|410530053022|Block Group 2|36182641|729430|G5030|S|208403716965737|410470025021|Block Group 1|74525945|1385479|G5030|S|0|24001
2089015483383485|410530053022|Block Group 2|36182641|729430|G5030|S|208403694896690|410530053003|Block Group 3|12588340|411201|G5030|S|653|0
2089015483383485|410530053022|Block Group 2|36182641|729430|G5030|S|20840447314269|410530053004|Block Group 4|36182582|766106|G5030|S|36181988|705429
20890447314266|410530202021|Block Group 1|2456799|0|G5030|S|20840447314266|410530202021|Block Group 1|2456799|0|G5030|S|2456799|0
20890447314267|410530202022|Block Group 2|35267774|47716|G5030|S|20840447314267|410530202022|Block Group 2|35267774|47716|G5030|S|35267774|47716
20890447314268|410530202023|Block Group 3|728092|0|G5030|S|20840447314268|410530202023|Block Group 3|729670|0|G5030|S|728092|0
20890447309721|410530202031|Block Group 1|1387509|0|G5030|S|20840447309721|410530202031|Block Group 1|1387509|0|G5030|S|1387509|0
20890447314232|410530202032|Block Group 2|271196|0|G5030|S|20840447314232|410530202032|Block Group 2|271196|0|G5030|S|271196|0
20890447314236|410530202033|Block Group 3|599566|0|G5030|S|20840447314236|410530202033|Block Group 3|599566|0|G5030|S|599566|0
20890447314234|410530202041|Block Group 1|1083319|0|G5030|S|20840447314234|410530202041|Block Group 1|1083319|0|G5030|S|1083319|0
20890447314233|410530202042|Block Group 2|45275734|0|G5030|S|20840447314233|410530202042|Block Group 2|45275734|0|G5030|S|45275734|0
20890447314231|410530202043|Block Group 3|14583768|0|G5030|S|20840447314231|410530202043|Block Group 3|14583768|0|G5030|S|14583768|0
20890447314240|410530203031|Block Group 1|42337032|398193|G5030|S|20840447314248|410530203025|Block Group 5|3388423|96484|G5030|S|197|0
20890447314240|410530203031|Block Group 1|42337032|398193|G5030|S|20840447314240|410530203031|Block Group 1|42350650|398193|G5030|S|42336835|398193
20890447314235|410530203032|Block Group 2|2538601|0|G5030|S|20840447314235|410530203032|Block Group 2|2538601|0|G5030|S|2538601|0
208903694896691|410530203041|Block Group 1|1316826|0|G5030|S|208403694896691|410530203041|Block Group 1|1316826|0|G5030|S|1316826|0
20890447314241|410530203042|Block Group 2|933067|0|G5030|S|20840447314241|410530203042|Block Group 2|933067|0|G5030|S|933067|0
20890447314243|410530203043|Block Group 3|1603954|0|G5030|S|20840447314243|410530203043|Block Group 3|3232164|156347|G5030|S|1603954|0
2089015483383608|410530203044|Block Group 4|1634803|156347|G5030|S|20840447314240|410530203031|Block Group 1|42350650|398193|G5030|S|6593|0
2089015483383608|410530203044|Block Group 4|1634803|156347|G5030|S|20840447314243|410530203043|Block Group 3|3232164|156347|G5030|S|1628210|156347
2089015483383596|410530203051|Block Group 1|1766675|0|G5030|S|20840447314248|410530203025|Block Group 5|3388423|96484|G5030|S|1761075|0
2089015483383596|410530203051|Block Group 1|1766675|0|G5030|S|20840447314240|410530203031|Block Group 1|42350650|398193|G5030|S|5600|0
2089015483383585|410530203052|Block Group 2|1628773|96484|G5030|S|20840447314248|410530203025|Block Group 5|3388423|96484|G5030|S|1627151|96484
2089015483383585|410530203052|Block Group 2|1628773|96484|G5030|S|20840447314240|410530203031|Block Group 1|42350650|398193|G5030|S|1622|0
2089015483383467|410530203053|Block Group 3|869783|127817|G5030|S|20840446184692|410470024002|Block Group 2|26775016|1785148|G5030|S|0|9483
2089015483383467|410530203053|Block Group 3|869783|127817|G5030|S|20840447314249|410530203024|Block Group 4|869783|118334|G5030|S|869783|118334
2089015483383569|410530203054|Block Group 4|953356|0|G5030|S|20840447314246|410530203023|Block Group 3|5634078|0|G5030|S|953356|0
2089015483383545|410530203055|Block Group 5|4680722|0|G5030|S|20840447314246|410530203023|Block Group 3|5634078|0|G5030|S|4680722|0
2089015483383522|410530203061|Block Group 1|128587513|0|G5030|S|20840447314245|410530203021|Block Group 1|128591228|0|G5030|S|128587513|0
2089015483383510|410530203062|Block Group 2|92241517|1880612|G5030|S|20840446185361|410470028001|Block Group 1|36965208|573701|G5030|S|0|42379
2089015483383510|410530203062|Block Group 2|92241517|1880612|G5030|S|20840270074649|410470108022|Block Group 2|61641125|1645492|G5030|S|0|21942
2089015483383510|410530203062|Block Group 2|92241517|1880612|G5030|S|20840447314247|410530203022|Block Group 2|92294372|2060156|G5030|S|92241517|1816291
20890447314261|410530204001|Block Group 1|44710450|43936|G5030|S|20840447314261|410530204001|Block Group 1|44723717|43936|G5030|S|44710450|43936
20890447314260|410530204002|Block Group 2|189788387|20837|G5030|S|20840447314260|410530204002|Block Group 2|189812580|20837|G5030|S|189788387|20837
20890447314237|410530204003|Block Group 3|662105806|1906474|G5030|S|20840447314237|410530204003|Block Group 3|662710546|1906474|G5030|S|662105806|1906474
20890447314239|410530204004|Block Group 4|29037362|0|G5030|S|20840447314237|410530204003|Block Group 3|662710546|1906474|G5030|S|604740|0
20890447314239|410530204004|Block Group 4|29037362|0|G5030|S|20840447314239|410530204004|Block Group 4|28432622|0|G5030|S|28432622|0
20890447314238|410530204005|Block Group 5|164986442|86657|G5030|S|20840447314238|410530204005|Block Group 5|164986442|86657|G5030|S|164986442|86657
20890447300810|410530205001|Block Group 1|204294281|696437|G5030|S|20840447300810|410530205001|Block Group 1|204294281|696437|G5030|S|204294281|696437
20890447314250|410530205002|Block Group 2|1210399|0|G5030|S|20840447314250|410530205002|Block Group 2|47546055|0|G5030|S|2981|0
20890447314250|410530205002|Block Group 2|1210399|0|G5030|S|20840447314252|410530205003|Block Group 3|1208684|0|G5030|S|1207418|0
20890447314252|410530205003|Block Group 3|1654165|0|G5030|S|20840447314268|410530202023|Block Group 3|729670|0|G5030|S|1578|0
20890447314252|410530205003|Block Group 3|1654165|0|G5030|S|20840447314250|410530205002|Block Group 2|47546055|0|G5030|S|1651321|0
20890447314252|410530205003|Block Group 3|1654165|0|G5030|S|20840447314252|410530205003|Block Group 3|1208684|0|G5030|S|1266|0
2089015483383683|410530205004|Block Group 4|45891753|0|G5030|S|20840447314250|410530205002|Block Group 2|47546055|0|G5030|S|45891753|0
20890447556981|410559501001|Block Group 1|1365640893|5537072|G5030|S|20840447556981|410559501001|Block Group 1|1365658162|5528420|G5030|S|1365639829|5525184
20890447556981|410559501001|Block Group 1|1365640893|5537072|G5030|S|208403717912058|410559501002|Block Group 2|767574973|14065336|G5030|S|0|1971
20890447556981|410559501001|Block Group 1|1365640893|5537072|G5030|S|20840449586414|410659708001|Block Group 1|841551368|9441394|G5030|S|981|7277
20890447556981|410559501001|Block Group 1|1365640893|5537072|G5030|S|20840449586411|410659708002|Block Group 2|2010609232|5474606|G5030|S|83|2640
208903717912058|410559501002|Block Group 2|767510742|14080400|G5030|S|20840527310614|410219601001|Block Group 1|1079663358|43022847|G5030|S|5160|1934
208903717912058|410559501002|Block Group 2|767510742|14080400|G5030|S|20840527310616|410219601003|Block Group 3|1209924822|3859678|G5030|S|1090|1121
208903717912058|410559501002|Block Group 2|767510742|14080400|G5030|S|208403717912058|410559501002|Block Group 2|767574973|14065336|G5030|S|767494645|14024029
208903717912058|410559501002|Block Group 2|767510742|14080400|G5030|S|20840449586414|410659708001|Block Group 1|841551368|9441394|G5030|S|9847|53316
2089015491005830|410579601011|Block Group 1|1969017|0|G5030|S|20840224971773|410579601001|Block Group 1|10882541|8241649|G5030|S|1969017|0
2089015491005828|410579601012|Block Group 2|3383940|2934485|G5030|S|208403717924270|410579601003|Block Group 3|3383940|2934485|G5030|S|3383940|2934485
2089015491005831|410579601013|Block Group 3|8913524|8241649|G5030|S|20840224971773|410579601001|Block Group 1|10882541|8241649|G5030|S|8913524|8241649
2089015491005823|410579601021|Block Group 1|495633415|2191528|G5030|S|20840859537819|410079511002|Block Group 2|295357794|47622|G5030|S|1290|0
2089015491005823|410579601021|Block Group 1|495633415|2191528|G5030|S|208403717924331|410579601002|Block Group 2|495635073|2191528|G5030|S|495632125|2191528
2089015491005821|410579601022|Block Group 2|40620305|2584487|G5030|S|20840224971411|410579601004|Block Group 4|40620305|2584487|G5030|S|40620305|2584487
208903717924340|410579602001|Block Group 1|24414176|3216086|G5030|S|208403717924340|410579602001|Block Group 1|24388771|3216086|G5030|S|24388771|3216086
208903717924340|410579602001|Block Group 1|24414176|3216086|G5030|S|208403717924344|410579602003|Block Group 3|20903156|2057278|G5030|S|25405|0
20890224971279|410579602002|Block Group 2|11440767|2996226|G5030|S|20840224971279|410579602002|Block Group 2|11440767|2996226|G5030|S|11440767|2996226
208903717924344|410579602003|Block Group 3|20877751|2057278|G5030|S|208403717924344|410579602003|Block Group 3|20903156|2057278|G5030|S|20877751|2057278
20890224971344|410579603001|Block Group 1|373757639|467175|G5030|S|20840224971344|410579603001|Block Group 1|373757639|467175|G5030|S|373757639|467175
20890224971158|410579603002|Block Group 2|12135087|7372123|G5030|S|20840224971158|410579603002|Block Group 2|12135087|7372123|G5030|S|12135087|7372123
2089015491005814|410579604011|Block Group 1|157655547|0|G5030|S|20840224972002|410579604001|Block Group 1|157655547|0|G5030|S|157655547|0
2089015491005816|410579604012|Block Group 2|305020714|0|G5030|S|20840224972158|410579604006|Block Group 6|305067125|0|G5030|S|305020714|0
2089015491005819|410579604013|Block Group 3|242458575|25898|G5030|S|20840224972104|410579604007|Block Group 7|242325172|25898|G5030|S|242322118|25898
2089015491005819|410579604013|Block Group 3|242458575|25898|G5030|S|20840245396372|410670336003|Block Group 3|199912507|4167364|G5030|S|136457|0
2089015491005825|410579604021|Block Group 1|1633825|0|G5030|S|20840224972265|410579604002|Block Group 2|1637811|0|G5030|S|1633825|0
2089015491005824|410579604022|Block Group 2|1296351|0|G5030|S|20840224972055|410579604003|Block Group 3|1296351|0|G5030|S|1296351|0
2089015491005820|410579604023|Block Group 3|11243746|0|G5030|S|20840224972310|410579604004|Block Group 4|10798329|0|G5030|S|10798329|0
2089015491005820|410579604023|Block Group 3|11243746|0|G5030|S|20840224972212|410579604005|Block Group 5|11772719|0|G5030|S|445417|0
2089015491005817|410579604024|Block Group 4|11327302|0|G5030|S|20840224972212|410579604005|Block Group 5|11772719|0|G5030|S|11327302|0
208903717924351|410579605001|Block Group 1|32250182|29142305|G5030|S|208403717924351|410579605001|Block Group 1|32250182|29142305|G5030|S|32250182|29142305
20890224972363|410579605002|Block Group 2|387566|0|G5030|S|20840224972363|410579605002|Block Group 2|387566|0|G5030|S|387566|0
20890224972474|410579605003|Block Group 3|536123|0|G5030|S|20840224972265|410579604002|Block Group 2|1637811|0|G5030|S|3986|0
20890224972474|410579605003|Block Group 3|536123|0|G5030|S|20840224972474|410579605003|Block Group 3|532137|0|G5030|S|532137|0
20890224972637|410579606001|Block Group 1|11222705|57667|G5030|S|20840224972637|410579606001|Block Group 1|11222705|57667|G5030|S|11222705|57667
208903717924413|410579606002|Block Group 2|55807865|15088993|G5030|S|208403717924413|410579606002|Block Group 2|55807865|15088993|G5030|S|55807865|15088993
208903717924418|410579606003|Block Group 3|22397467|4323606|G5030|S|208403717924418|410579606003|Block Group 3|22397467|4323606|G5030|S|22397467|4323606
20890224971653|410579607001|Block Group 1|519066345|139296|G5030|S|20840224971653|410579607001|Block Group 1|519064779|139296|G5030|S|519064779|139296
20890224971653|410579607001|Block Group 1|519066345|139296|G5030|S|20840450119341|410710305021|Block Group 1|352507266|13445|G5030|S|1566|0
208903717924372|410579607002|Block Group 2|58463449|10353528|G5030|S|208403717924372|410579607002|Block Group 2|58463449|10353528|G5030|S|58463449|10353528
208903717924391|410579607003|Block Group 3|79859473|7137128|G5030|S|208403717924391|410579607003|Block Group 3|79859473|7137128|G5030|S|79859473|7137128
20890224971950|410579608001|Block Group 1|48963264|208720|G5030|S|20840224971950|410579608001|Block Group 1|48962944|208720|G5030|S|48962944|208720
20890224971950|410579608001|Block Group 1|48963264|208720|G5030|S|20840224971531|410579608003|Block Group 3|180337871|11456811|G5030|S|320|0
20890224971896|410579608002|Block Group 2|122049197|11069|G5030|S|20840224971896|410579608002|Block Group 2|122049790|11069|G5030|S|122049197|11069
20890224971531|410579608003|Block Group 3|180338144|11456811|G5030|S|20840224971896|410579608002|Block Group 2|122049790|11069|G5030|S|593|0
20890224971531|410579608003|Block Group 3|180338144|11456811|G5030|S|20840224971531|410579608003|Block Group 3|180337871|11456811|G5030|S|180337551|11456811
208903717924269|410579901000|Block Group 0|0|485792282|G5030|S|208403717924269|410579901000|Block Group 0|0|485792282|G5030|S|0|485792282
208903717189356|410599400001|Block Group 1|472872849|0|G5030|S|208403717189356|410599400001|Block Group 1|472728850|0|G5030|S|472720379|0
208903717189356|410599400001|Block Group 1|472872849|0|G5030|S|208403717189368|410599400002|Block Group 2|172646713|0|G5030|S|147332|0
208903717189356|410599400001|Block Group 1|472872849|0|G5030|S|20840448321957|410599514001|Block Group 1|1571123337|64805|G5030|S|5138|0
208903717189368|410599400002|Block Group 2|172387238|0|G5030|S|208403717189368|410599400002|Block Group 2|172646713|0|G5030|S|172386903|0
208903717189368|410599400002|Block Group 2|172387238|0|G5030|S|20840448321957|410599514001|Block Group 1|1571123337|64805|G5030|S|335|0
20890448321697|410599501001|Block Group 1|15948264|0|G5030|S|20840448321697|410599501001|Block Group 1|15948264|0|G5030|S|15948264|0
20890448322430|410599501002|Block Group 2|18638502|0|G5030|S|20840448322430|410599501002|Block Group 2|18638690|0|G5030|S|18638502|0
20890448321942|410599501003|Block Group 3|728927733|187897|G5030|S|20840448321942|410599501003|Block Group 3|728908145|187897|G5030|S|728902742|187897
20890448321942|410599501003|Block Group 3|728927733|187897|G5030|S|20840449062804|410619701001|Block Group 1|808670781|391729|G5030|S|24693|0
20890448321942|410599501003|Block Group 3|728927733|187897|G5030|S|20840449062858|410639602002|Block Group 2|2077310736|850|G5030|S|298|0
20890448321774|410599501004|Block Group 4|177835628|0|G5030|S|20840448321774|410599501004|Block Group 4|177835628|0|G5030|S|177835628|0
2089015482217900|410599502011|Block Group 1|1195651|0|G5030|S|20840448322276|410599502002|Block Group 2|1204851|0|G5030|S|1195608|0
2089015482217900|410599502011|Block Group 1|1195651|0|G5030|S|20840448322382|410599502005|Block Group 5|1086108|0|G5030|S|43|0
2089015482217943|410599502012|Block Group 2|725642|0|G5030|S|20840448322276|410599502002|Block Group 2|1204851|0|G5030|S|9243|0
2089015482217943|410599502012|Block Group 2|725642|0|G5030|S|20840448322413|410599502003|Block Group 3|720831|0|G5030|S|716399|0
2089015482217941|410599502013|Block Group 3|1088547|0|G5030|S|20840448322382|410599502005|Block Group 5|1086108|0|G5030|S|1086065|0
2089015482217941|410599502013|Block Group 3|1088547|0|G5030|S|20840448322367|410599502007|Block Group 7|491577|0|G5030|S|2482|0
2089015482217908|410599502021|Block Group 1|15021743|0|G5030|S|20840448322399|410599502001|Block Group 1|15017311|0|G5030|S|15017311|0
2089015482217908|410599502021|Block Group 1|15021743|0|G5030|S|20840448322413|410599502003|Block Group 3|720831|0|G5030|S|4432|0
2089015482217916|410599502022|Block Group 2|12246664|0|G5030|S|20840448322259|410599502004|Block Group 4|12246664|0|G5030|S|12246664|0
2089015482217903|410599502023|Block Group 3|7875803|0|G5030|S|20840448321543|410599502006|Block Group 6|7875803|0|G5030|S|7875803|0
2089015482217945|410599502024|Block Group 4|489095|0|G5030|S|20840448322367|410599502007|Block Group 7|491577|0|G5030|S|489095|0
20890448322089|410599503001|Block Group 1|45820146|0|G5030|S|20840448322089|410599503001|Block Group 1|45817500|0|G5030|S|45817500|0
20890448322089|410599503001|Block Group 1|45820146|0|G5030|S|20840255472099|530719201002|Block Group 2|65503356|0|G5030|S|2646|0
20890448321983|410599503002|Block Group 2|358767556|47030|G5030|S|20840448321983|410599503002|Block Group 2|358767806|47030|G5030|S|358767556|47030
20890448321968|410599503003|Block Group 3|101854096|0|G5030|S|20840448321968|410599503003|Block Group 3|101854096|0|G5030|S|101854096|0
20890448321729|410599504001|Block Group 1|688774942|13341511|G5030|S|208403717189356|410599400001|Block Group 1|472728850|0|G5030|S|458|0
20890448321729|410599504001|Block Group 1|688774942|13341511|G5030|S|20840448321729|410599504001|Block Group 1|688814725|13341511|G5030|S|688774484|13341511
20890448322058|410599504002|Block Group 2|423502807|0|G5030|S|20840448322058|410599504002|Block Group 2|423502807|0|G5030|S|423502807|0
20890448322136|410599504003|Block Group 3|420148|0|G5030|S|20840448322136|410599504003|Block Group 3|420148|0|G5030|S|420148|0
20890448321759|410599504004|Block Group 4|1233019|0|G5030|S|20840448321759|410599504004|Block Group 4|1233019|0|G5030|S|1233019|0
20890448322500|410599504005|Block Group 5|769872|0|G5030|S|20840448322500|410599504005|Block Group 5|769872|0|G5030|S|769872|0
20890448322484|410599504006|Block Group 6|6208748|0|G5030|S|20840448322484|410599504006|Block Group 6|6208748|0|G5030|S|6208748|0
20890448321998|410599505001|Block Group 1|2678919|0|G5030|S|20840448321998|410599505001|Block Group 1|2699449|0|G5030|S|2678117|0
20890448321998|410599505001|Block Group 1|2678919|0|G5030|S|20840448321529|410599505003|Block Group 3|1051384622|0|G5030|S|333|0
20890448321998|410599505001|Block Group 1|2678919|0|G5030|S|20840448322121|410599505004|Block Group 4|18141880|0|G5030|S|469|0
20890448322446|410599505002|Block Group 2|985654|0|G5030|S|20840448322446|410599505002|Block Group 2|985646|0|G5030|S|985646|0
