OID_TRACT_20|GEOID_TRACT_20|NAMELSAD_TRACT_20|AREALAND_TRACT_20|AREAWATER_TRACT_20|MTFCC_TRACT_20|FUNCSTAT_TRACT_20|OID_TRACT_10|GEOID_TRACT_10|NAMELSAD_TRACT_10|AREALAND_TRACT_10|AREAWATER_TRACT_10|MTFCC_TRACT_10|FUNCSTAT_TRACT_10|AREALAND_PART|AREAWATER_PART
20790501139834|41051010304|Census Tract 103.04|2152276|0|G5020|S|20740501139834|41051010304|Census Tract 103.04|2152276|0|G5020|S|2152276|0
20790501141268|41051010305|Census Tract 103.05|3065651|79548|G5020|S|20740501141268|41051010305|Census Tract 103.05|3065864|80098|G5020|S|3065651|79548
20790501139844|41051010306|Census Tract 103.06|1658263|816|G5020|S|20740501139844|41051010306|Census Tract 103.06|1658263|816|G5020|S|1658263|816
20790501139854|41051010402|Census Tract 104.02|35299977|615694|G5020|S|20740501139854|41051010402|Census Tract 104.02|35299977|615694|G5020|S|35299977|615694
20790501139944|41051010405|Census Tract 104.05|2128387|0|G5020|S|20740501139944|41051010405|Census Tract 104.05|2128387|0|G5020|S|2128387|0
20790501139865|41051010407|Census Tract 104.07|4250194|3714|G5020|S|20740501139865|41051010407|Census Tract 104.07|4250194|3714|G5020|S|4250194|3714
20790501141226|41051010408|Census Tract 104.08|2814789|0|G5020|S|207403716946479|41051009907|Census Tract 99.07|8316703|35132|G5020|S|501|0
20790501141226|41051010408|Census Tract 104.08|2814789|0|G5020|S|20740501141226|41051010408|Census Tract 104.08|2834720|0|G5020|S|2814288|0
207903716946482|41051010410|Census Tract 104.10|1771276|0|G5020|S|207403716946482|41051010410|Census Tract 104.10|1771276|0|G5020|S|1771276|0
207903716946480|41051010411|Census Tract 104.11|1165081|0|G5020|S|207403716946480|41051010411|Census Tract 104.11|1165081|0|G5020|S|1165081|0
2079015489245891|41051010412|Census Tract 104.12|4312719|0|G5020|S|20740501141299|41051010409|Census Tract 104.09|5917753|0|G5020|S|4312719|0
2079015489245230|41051010413|Census Tract 104.13|1625466|0|G5020|S|20740501141226|41051010408|Census Tract 104.08|2834720|0|G5020|S|20432|0
2079015489245230|41051010413|Census Tract 104.13|1625466|0|G5020|S|20740501141299|41051010409|Census Tract 104.09|5917753|0|G5020|S|1605034|0
20790501139644|41051010500|Census Tract 105|471839859|25556898|G5020|S|20740678464520|41005023401|Census Tract 234.01|48645910|173447|G5020|S|422|2469
20790501139644|41051010500|Census Tract 105|471839859|25556898|G5020|S|207403717130773|41005024304|Census Tract 243.04|643191421|5201895|G5020|S|0|510
20790501139644|41051010500|Census Tract 105|471839859|25556898|G5020|S|20740501139644|41051010500|Census Tract 105|471911811|26213482|G5020|S|471839437|25327986
20790501139644|41051010500|Census Tract 105|471839859|25556898|G5020|S|20740254116441|53059950200|Census Tract 9502|333974492|15816144|G5020|S|0|225933
2079015489245781|41051010601|Census Tract 106.01|201070|0|G5020|S|207403716946497|41051010600|Census Tract 106|1003823|217662|G5020|S|201070|0
2079015489245786|41051010602|Census Tract 106.02|802753|217662|G5020|S|207403716946497|41051010600|Census Tract 106|1003823|217662|G5020|S|802753|217662
20790501140738|41051980000|Census Tract 9800|4124790|1594068|G5020|S|20740501140580|41051003502|Census Tract 35.02|1173435|0|G5020|S|7543|0
20790501140738|41051980000|Census Tract 9800|4124790|1594068|G5020|S|20740501140738|41051980000|Census Tract 9800|4117247|1594068|G5020|S|4117247|1594068
20790447363405|41053005100|Census Tract 51|983772|14005|G5020|S|20740447363405|41053005100|Census Tract 51|979825|18201|G5020|S|979547|14005
20790447363405|41053005100|Census Tract 51|983772|14005|G5020|S|20740447363401|41053005201|Census Tract 52.01|6786474|676882|G5020|S|4225|0
2079015483383635|41053005203|Census Tract 52.03|2780060|0|G5020|S|20740447363405|41053005100|Census Tract 51|979825|18201|G5020|S|278|0
2079015483383635|41053005203|Census Tract 52.03|2780060|0|G5020|S|20740447363401|41053005201|Census Tract 52.01|6786474|676882|G5020|S|2779782|0
2079015483383538|41053005204|Census Tract 52.04|4002467|570220|G5020|S|20740447363401|41053005201|Census Tract 52.01|6786474|676882|G5020|S|4002467|570220
2079015483383564|41053005205|Census Tract 52.05|4451705|0|G5020|S|20740447363396|41053005202|Census Tract 52.02|8061391|290050|G5020|S|4451705|0
2079015483383650|41053005206|Census Tract 52.06|3609686|246876|G5020|S|20740446461184|41047000400|Census Tract 4|5284753|194215|G5020|S|0|8044
2079015483383650|41053005206|Census Tract 52.06|3609686|246876|G5020|S|20740447363396|41053005202|Census Tract 52.02|8061391|290050|G5020|S|3609686|238832
2079015483383457|41053005301|Census Tract 53.01|34267639|594638|G5020|S|207403716962805|41047001401|Census Tract 14.01|8012787|444313|G5020|S|0|6934
2079015483383457|41053005301|Census Tract 53.01|34267639|594638|G5020|S|207403716963063|41047001402|Census Tract 14.02|2572487|244350|G5020|S|0|31270
2079015483383457|41053005301|Census Tract 53.01|34267639|594638|G5020|S|20740447363416|41053005300|Census Tract 53|176271448|1861081|G5020|S|34267639|556434
2079015483383495|41053005302|Census Tract 53.02|142462626|1259517|G5020|S|20740446461159|41047002400|Census Tract 24|31130374|1785148|G5020|S|446436|120430
2079015483383495|41053005302|Census Tract 53.02|142462626|1259517|G5020|S|207403716962856|41047002502|Census Tract 25.02|120447709|1385479|G5020|S|0|24001
2079015483383495|41053005302|Census Tract 53.02|142462626|1259517|G5020|S|20740447363416|41053005300|Census Tract 53|176271448|1861081|G5020|S|142003383|1115086
2079015483383495|41053005302|Census Tract 53.02|142462626|1259517|G5020|S|20740450156249|41071031000|Census Tract 310|133673523|92337|G5020|S|12807|0
20790447363410|41053020202|Census Tract 202.02|38452665|47716|G5020|S|20740447363410|41053020202|Census Tract 202.02|38454243|47716|G5020|S|38452665|47716
20790447363366|41053020203|Census Tract 202.03|2258271|0|G5020|S|20740447363366|41053020203|Census Tract 202.03|2258271|0|G5020|S|2258271|0
20790447363356|41053020204|Census Tract 202.04|60942821|0|G5020|S|20740447363356|41053020204|Census Tract 202.04|60942821|0|G5020|S|60942821|0
207903694585100|41053020303|Census Tract 203.03|44875633|398193|G5020|S|20740447363383|41053020302|Census Tract 203.02|230777884|2274974|G5020|S|197|0
207903694585100|41053020303|Census Tract 203.03|44875633|398193|G5020|S|207403694585100|41053020303|Census Tract 203.03|44889251|398193|G5020|S|44875436|398193
207903694585073|41053020304|Census Tract 203.04|5488650|156347|G5020|S|207403694585100|41053020303|Census Tract 203.03|44889251|398193|G5020|S|6593|0
207903694585073|41053020304|Census Tract 203.04|5488650|156347|G5020|S|207403694585073|41053020304|Census Tract 203.04|5482057|156347|G5020|S|5482057|156347
2079015483383469|41053020305|Census Tract 203.05|9899309|224301|G5020|S|20740446461159|41047002400|Census Tract 24|31130374|1785148|G5020|S|0|9483
2079015483383469|41053020305|Census Tract 203.05|9899309|224301|G5020|S|20740447363383|41053020302|Census Tract 203.02|230777884|2274974|G5020|S|9892087|214818
2079015483383469|41053020305|Census Tract 203.05|9899309|224301|G5020|S|207403694585100|41053020303|Census Tract 203.03|44889251|398193|G5020|S|7222|0
2079015483383513|41053020306|Census Tract 203.06|220829030|1880612|G5020|S|20740446454134|41047002800|Census Tract 28|49150626|573701|G5020|S|0|42379
2079015483383513|41053020306|Census Tract 203.06|220829030|1880612|G5020|S|20740270135466|41047010802|Census Tract 108.02|108402170|2309225|G5020|S|0|21942
2079015483383513|41053020306|Census Tract 203.06|220829030|1880612|G5020|S|20740447363383|41053020302|Census Tract 203.02|230777884|2274974|G5020|S|220829030|1816291
20790447363371|41053020400|Census Tract 204|1090628447|2057904|G5020|S|20740447363371|41053020400|Census Tract 204|1090665907|2057904|G5020|S|1090628447|2057904
207903694585146|41053020500|Census Tract 205|253050598|696437|G5020|S|20740447363410|41053020202|Census Tract 202.02|38454243|47716|G5020|S|1578|0
207903694585146|41053020500|Census Tract 205|253050598|696437|G5020|S|207403694585146|41053020500|Census Tract 205|253049020|696437|G5020|S|253049020|696437
20790447594106|41055950100|Census Tract 9501|2133151635|19617472|G5020|S|20740527310632|41021960100|Census Tract 9601|3120088645|46882525|G5020|S|6250|3055
20790447594106|41055950100|Census Tract 9501|2133151635|19617472|G5020|S|20740447594106|41055950100|Census Tract 9501|2133233135|19593756|G5020|S|2133134474|19551184
20790447594106|41055950100|Census Tract 9501|2133151635|19617472|G5020|S|20740449643633|41065970800|Census Tract 9708|5503407696|20391874|G5020|S|10911|63233
2079015491005829|41057960101|Census Tract 9601.01|14266481|11176134|G5020|S|20740225016285|41057960100|Census Tract 9601|550521859|15952149|G5020|S|14266481|11176134
2079015491005822|41057960102|Census Tract 9601.02|536253720|4776015|G5020|S|207403718039925|41007951100|Census Tract 9511|463033935|10854743|G5020|S|1290|0
2079015491005822|41057960102|Census Tract 9601.02|536253720|4776015|G5020|S|20740225016285|41057960100|Census Tract 9601|550521859|15952149|G5020|S|536252430|4776015
20790225016220|41057960200|Census Tract 9602|56732694|8269590|G5020|S|20740225016220|41057960200|Census Tract 9602|56732694|8269590|G5020|S|56732694|8269590
20790225016241|41057960300|Census Tract 9603|385892726|7839298|G5020|S|20740225016241|41057960300|Census Tract 9603|385892726|7839298|G5020|S|385892726|7839298
2079015491005815|41057960401|Census Tract 9604.01|705134836|25898|G5020|S|20740225016327|41057960400|Census Tract 9604|730553054|25898|G5020|S|704998379|25898
2079015491005815|41057960401|Census Tract 9604.01|705134836|25898|G5020|S|20740245556336|41067033600|Census Tract 336|389020110|5107818|G5020|S|136457|0
2079015491005818|41057960402|Census Tract 9604.02|25501224|0|G5020|S|20740225016327|41057960400|Census Tract 9604|730553054|25898|G5020|S|25501224|0
20790225016344|41057960500|Census Tract 9605|33173871|29142305|G5020|S|20740225016327|41057960400|Census Tract 9604|730553054|25898|G5020|S|3986|0
20790225016344|41057960500|Census Tract 9605|33173871|29142305|G5020|S|20740225016344|41057960500|Census Tract 9605|33169885|29142305|G5020|S|33169885|29142305
20790225016361|41057960600|Census Tract 9606|89428037|19470266|G5020|S|20740225016361|41057960600|Census Tract 9606|89428037|19470266|G5020|S|89428037|19470266
20790225016261|41057960700|Census Tract 9607|657389267|17629952|G5020|S|20740225016261|41057960700|Census Tract 9607|657387701|17629952|G5020|S|657387701|17629952
20790225016261|41057960700|Census Tract 9607|657389267|17629952|G5020|S|20740450156302|41071030502|Census Tract 305.02|391909027|77711|G5020|S|1566|0
207903717915406|41057960800|Census Tract 9608|351350605|11676600|G5020|S|207403717915406|41057960800|Census Tract 9608|351350605|11676600|G5020|S|351350605|11676600
207903717915377|41057990100|Census Tract 9901|0|485792282|G5020|S|207403717915377|41057990100|Census Tract 9901|0|485792282|G5020|S|0|485792282
20790448396586|41059940000|Census Tract 9400|645260087|0|G5020|S|20740448396586|41059940000|Census Tract 9400|645375563|0|G5020|S|645254614|0
20790448396586|41059940000|Census Tract 9400|645260087|0|G5020|S|20740448396576|41059951400|Census Tract 9514|3437076441|187592|G5020|S|5473|0
20790448396583|41059950100|Census Tract 9501|941350127|187897|G5020|S|20740448396583|41059950100|Census Tract 9501|941330727|187897|G5020|S|941325136|187897
20790448396583|41059950100|Census Tract 9501|941350127|187897|G5020|S|20740449089301|41061970100|Census Tract 9701|1082676068|391729|G5020|S|24693|0
20790448396583|41059950100|Census Tract 9501|941350127|187897|G5020|S|20740449089315|41063960200|Census Tract 9602|2873082195|1077914|G5020|S|298|0
2079015482217901|41059950201|Census Tract 9502.01|3009840|0|G5020|S|20740448396578|41059950200|Census Tract 9502|38643145|0|G5020|S|3009840|0
2079015482217905|41059950202|Census Tract 9502.02|35633305|0|G5020|S|20740448396578|41059950200|Census Tract 9502|38643145|0|G5020|S|35633305|0
20790448396589|41059950300|Census Tract 9503|506441798|47030|G5020|S|20740448396589|41059950300|Census Tract 9503|506439402|47030|G5020|S|506439152|47030
20790448396589|41059950300|Census Tract 9503|506441798|47030|G5020|S|20740255532472|53071920100|Census Tract 9201|1471774363|12137|G5020|S|2646|0
20790448396585|41059950400|Census Tract 9504|1120909536|13341511|G5020|S|20740448396586|41059940000|Census Tract 9400|645375563|0|G5020|S|458|0
20790448396585|41059950400|Census Tract 9504|1120909536|13341511|G5020|S|20740448396585|41059950400|Census Tract 9504|1120949319|13341511|G5020|S|1120909078|13341511
20790448396577|41059950500|Census Tract 9505|1073211597|0|G5020|S|20740448396577|41059950500|Census Tract 9505|1073211597|0|G5020|S|1073211597|0
2079015482217933|41059950601|Census Tract 9506.01|2974555|0|G5020|S|20740448396590|41059950600|Census Tract 9506|53867180|4518810|G5020|S|2974555|0
2079015482217915|41059950602|Census Tract 9506.02|51002910|4518810|G5020|S|20740448396586|41059940000|Census Tract 9400|645375563|0|G5020|S|110285|0
2079015482217915|41059950602|Census Tract 9506.02|51002910|4518810|G5020|S|20740448396590|41059950600|Census Tract 9506|53867180|4518810|G5020|S|50892625|4518810
20790448396579|41059950700|Census Tract 9507|4971841|0|G5020|S|20740448396585|41059950400|Census Tract 9504|1120949319|13341511|G5020|S|9622|0
20790448396579|41059950700|Census Tract 9507|4971841|0|G5020|S|20740448396579|41059950700|Census Tract 9507|4962219|0|G5020|S|4962219|0
20790448396582|41059950800|Census Tract 9508|82793201|11516609|G5020|S|20740448396585|41059950400|Census Tract 9504|1120949319|13341511|G5020|S|27836|0
20790448396582|41059950800|Census Tract 9508|82793201|11516609|G5020|S|20740448396582|41059950800|Census Tract 9508|82765365|11516609|G5020|S|82765365|11516609
20790448396580|41059950900|Census Tract 9509|63551748|5700821|G5020|S|20740448396580|41059950900|Census Tract 9509|63559928|5699767|G5020|S|63551748|5699767
20790448396580|41059950900|Census Tract 9509|63551748|5700821|G5020|S|20740228669118|53005011600|Census Tract 116|1546214799|90846021|G5020|S|0|1054
20790448396584|41059951000|Census Tract 9510|57691336|0|G5020|S|20740207283905|41049970100|Census Tract 9701|796435496|43138889|G5020|S|5643|0
20790448396584|41059951000|Census Tract 9510|57691336|0|G5020|S|20740448396584|41059951000|Census Tract 9510|57893573|0|G5020|S|57685142|0
20790448396584|41059951000|Census Tract 9510|57691336|0|G5020|S|20740448396581|41059951100|Census Tract 9511|54377197|99014|G5020|S|551|0
20790448396581|41059951100|Census Tract 9511|54564836|99014|G5020|S|20740448396584|41059951000|Census Tract 9510|57893573|0|G5020|S|208431|0
20790448396581|41059951100|Census Tract 9511|54564836|99014|G5020|S|20740448396581|41059951100|Census Tract 9511|54377197|99014|G5020|S|54356405|99014
2079015482217897|41059951201|Census Tract 9512.01|7151719|0|G5020|S|20740448396587|41059951200|Census Tract 9512|21021743|0|G5020|S|7151719|0
2079015482217921|41059951202|Census Tract 9512.02|13870024|0|G5020|S|20740448396587|41059951200|Census Tract 9512|21021743|0|G5020|S|13870024|0
20790448396588|41059951300|Census Tract 9513|226636348|6023391|G5020|S|20740448396588|41059951300|Census Tract 9513|226636348|6023391|G5020|S|226636348|6023391
20790448396576|41059951400|Census Tract 9514|3436948147|187592|G5020|S|20740448396586|41059940000|Census Tract 9400|645375563|0|G5020|S|10206|0
20790448396576|41059951400|Census Tract 9514|3436948147|187592|G5020|S|20740448396576|41059951400|Census Tract 9514|3437076441|187592|G5020|S|3436864540|187592
20790448396576|41059951400|Census Tract 9514|3436948147|187592|G5020|S|20740449089301|41061970100|Census Tract 9701|1082676068|391729|G5020|S|23651|0
20790448396576|41059951400|Census Tract 9514|3436948147|187592|G5020|S|20740449089307|41061970400|Census Tract 9704|108666887|0|G5020|S|38361|0
20790448396576|41059951400|Census Tract 9514|3436948147|187592|G5020|S|20740448396591|41061970600|Census Tract 9706|1760541211|527740|G5020|S|11389|0
20790449089301|41061970100|Census Tract 9701|1083143865|391729|G5020|S|20740448396576|41059951400|Census Tract 9514|3437076441|187592|G5020|S|7783|0
20790449089301|41061970100|Census Tract 9701|1083143865|391729|G5020|S|20740449089301|41061970100|Census Tract 9701|1082676068|391729|G5020|S|1082617814|391729
20790449089301|41061970100|Census Tract 9701|1083143865|391729|G5020|S|20740449089305|41061970200|Census Tract 9702|1588774899|3426431|G5020|S|504797|0
20790449089301|41061970100|Census Tract 9701|1083143865|391729|G5020|S|20740449089303|41061970300|Census Tract 9703|493839551|519075|G5020|S|11728|0
20790449089301|41061970100|Census Tract 9701|1083143865|391729|G5020|S|20740449089315|41063960200|Census Tract 9602|2873082195|1077914|G5020|S|1743|0
20790449089305|41061970200|Census Tract 9702|1588335807|3432605|G5020|S|20740206509209|41001950100|Census Tract 9501|2871062057|14489031|G5020|S|1603|0
20790449089305|41061970200|Census Tract 9702|1588335807|3432605|G5020|S|20740206509197|41001950600|Census Tract 9506|2796849210|30628721|G5020|S|32|0
20790449089305|41061970200|Census Tract 9702|1588335807|3432605|G5020|S|20740449089305|41061970200|Census Tract 9702|1588774899|3426431|G5020|S|1588266851|3426431
20790449089305|41061970200|Census Tract 9702|1588335807|3432605|G5020|S|20740463143306|41063960100|Census Tract 9601|4543461011|10253082|G5020|S|8085|0
20790449089305|41061970200|Census Tract 9702|1588335807|3432605|G5020|S|20740449089315|41063960200|Census Tract 9602|2873082195|1077914|G5020|S|53114|0
20790449089305|41061970200|Census Tract 9702|1588335807|3432605|G5020|S|20740463143099|41063960300|Census Tract 9603|731244168|2866930|G5020|S|6122|6174
20790449089303|41061970300|Census Tract 9703|493827823|519075|G5020|S|20740449089303|41061970300|Census Tract 9703|493839551|519075|G5020|S|493827823|519075
20790449089307|41061970400|Census Tract 9704|108614839|0|G5020|S|20740449089307|41061970400|Census Tract 9704|108666887|0|G5020|S|108614839|0
20790449089311|41061970500|Census Tract 9705|154632713|0|G5020|S|20740448396576|41059951400|Census Tract 9514|3437076441|187592|G5020|S|545|0
20790449089311|41061970500|Census Tract 9705|154632713|0|G5020|S|20740449089311|41061970500|Census Tract 9705|154632308|0|G5020|S|154632168|0
20790448396591|41061970600|Census Tract 9706|1760543555|527740|G5020|S|20740465474733|41023960100|Census Tract 9601|7090605376|1331501|G5020|S|7096|0
20790448396591|41061970600|Census Tract 9706|1760543555|527740|G5020|S|20740448396576|41059951400|Census Tract 9514|3437076441|187592|G5020|S|6865|0
20790448396591|41061970600|Census Tract 9706|1760543555|527740|G5020|S|20740449089311|41061970500|Census Tract 9705|154632308|0|G5020|S|140|0
20790448396591|41061970600|Census Tract 9706|1760543555|527740|G5020|S|20740448396591|41061970600|Census Tract 9706|1760541211|527740|G5020|S|1760529454|527740
20790449089309|41061970700|Census Tract 9707|1965480|0|G5020|S|20740449089309|41061970700|Census Tract 9707|1965480|0|G5020|S|1965480|0
20790449089313|41061970800|Census Tract 9708|84587408|65633|G5020|S|20740449089307|41061970400|Census Tract 9704|108666887|0|G5020|S|13687|0
20790449089313|41061970800|Census Tract 9708|84587408|65633|G5020|S|20740449089313|41061970800|Census Tract 9708|84573721|65633|G5020|S|84573721|65633
20790463143306|41063960100|Census Tract 9601|4543588624|10253082|G5020|S|20740206509197|41001950600|Census Tract 9506|2796849210|30628721|G5020|S|114923|0
20790463143306|41063960100|Census Tract 9601|4543588624|10253082|G5020|S|20740463143306|41063960100|Census Tract 9601|4543461011|10253082|G5020|S|4543452926|10253082
20790463143306|41063960100|Census Tract 9601|4543588624|10253082|G5020|S|20740463143099|41063960300|Census Tract 9603|731244168|2866930|G5020|S|20775|0
20790449089315|41063960200|Census Tract 9602|2873029438|1077914|G5020|S|20740449089301|41061970100|Census Tract 9701|1082676068|391729|G5020|S|9910|0
20790449089315|41063960200|Census Tract 9602|2873029438|1077914|G5020|S|20740449089315|41063960200|Census Tract 9602|2873082195|1077914|G5020|S|2873019144|1077914
20790449089315|41063960200|Census Tract 9602|2873029438|1077914|G5020|S|20740244373208|53003960100|Census Tract 9601|1340238411|8187333|G5020|S|384|0
20790463143099|41063960300|Census Tract 9603|731217271|2860756|G5020|S|20740463143099|41063960300|Census Tract 9603|731244168|2866930|G5020|S|731217271|2860756
20790449643634|41065970100|Census Tract 9701|10531266|1517829|G5020|S|20740449643634|41065970100|Census Tract 9701|10558754|1517829|G5020|S|10531266|1517829
20790449643635|41065970200|Census Tract 9702|1962428|157042|G5020|S|20740449643635|41065970200|Census Tract 9702|1966396|154765|G5020|S|1962428|154765
20790449643635|41065970200|Census Tract 9702|1962428|157042|G5020|S|20740449643637|41065970400|Census Tract 9704|7053580|713230|G5020|S|0|2277
20790449643636|41065970300|Census Tract 9703|3981958|0|G5020|S|20740449643636|41065970300|Census Tract 9703|3981958|0|G5020|S|3981958|0
20790449643637|41065970400|Census Tract 9704|7055530|710953|G5020|S|20740449643635|41065970200|Census Tract 9702|1966396|154765|G5020|S|3968|0
20790449643637|41065970400|Census Tract 9704|7055530|710953|G5020|S|20740449643637|41065970400|Census Tract 9704|7053580|713230|G5020|S|7051562|710953
20790449643638|41065970500|Census Tract 9705|8204364|271469|G5020|S|20740449643637|41065970400|Census Tract 9704|7053580|713230|G5020|S|2018|0
20790449643638|41065970500|Census Tract 9705|8204364|271469|G5020|S|20740449643638|41065970500|Census Tract 9705|8205235|270567|G5020|S|8202346|270567
20790449643638|41065970500|Census Tract 9705|8204364|271469|G5020|S|20740449643639|41065970600|Census Tract 9706|196939643|12618374|G5020|S|0|902
20790449643639|41065970600|Census Tract 9706|196942532|12617472|G5020|S|20740449643638|41065970500|Census Tract 9705|8205235|270567|G5020|S|2889|0
20790449643639|41065970600|Census Tract 9706|196942532|12617472|G5020|S|20740449643639|41065970600|Census Tract 9706|196939643|12618374|G5020|S|196939643|12617472
20790449643640|41065970700|Census Tract 9707|434963526|111992|G5020|S|20740449643640|41065970700|Census Tract 9707|434963526|111992|G5020|S|434963526|111992
20790449643633|41065970800|Census Tract 9708|5503472299|20335981|G5020|S|207403717022949|41005980000|Census Tract 9800|1615931992|6705773|G5020|S|26848|0
20790449643633|41065970800|Census Tract 9708|5503472299|20335981|G5020|S|20740528234323|41031940000|Census Tract 9400|1052061952|8834853|G5020|S|562|0
20790449643633|41065970800|Census Tract 9708|5503472299|20335981|G5020|S|20740254351047|41031960100|Census Tract 9601|2168801414|3135497|G5020|S|53176|0
20790449643633|41065970800|Census Tract 9708|5503472299|20335981|G5020|S|20740446461256|41047010600|Census Tract 106|1112074381|10962562|G5020|S|90153|0
20790449643633|41065970800|Census Tract 9708|5503472299|20335981|G5020|S|20740447594106|41055950100|Census Tract 9501|2133233135|19593756|G5020|S|18333|7340
20790449643633|41065970800|Census Tract 9708|5503472299|20335981|G5020|S|20740449643634|41065970100|Census Tract 9701|10558754|1517829|G5020|S|27488|0
20790449643633|41065970800|Census Tract 9708|5503472299|20335981|G5020|S|20740449643633|41065970800|Census Tract 9708|5503407696|20391874|G5020|S|5503255739|20328641
2079015484706310|41067030103|Census Tract 301.03|3329402|0|G5020|S|207403717182046|41067030101|Census Tract 301.01|5554236|0|G5020|S|3307624|0
2079015484706310|41067030103|Census Tract 301.03|3329402|0|G5020|S|20740245554793|41067030200|Census Tract 302|4727845|0|G5020|S|21778|0
2079015484706373|41067030104|Census Tract 301.04|2404924|0|G5020|S|207403717182046|41067030101|Census Tract 301.01|5554236|0|G5020|S|2246205|0
2079015484706373|41067030104|Census Tract 301.04|2404924|0|G5020|S|207403717182047|41067030102|Census Tract 301.02|3746722|0|G5020|S|158719|0
2079015484706318|41067030105|Census Tract 301.05|1099934|0|G5020|S|207403717182047|41067030102|Census Tract 301.02|3746722|0|G5020|S|1099657|0
2079015484706318|41067030105|Census Tract 301.05|1099934|0|G5020|S|20740245555223|41067031508|Census Tract 315.08|4548023|0|G5020|S|277|0
2079015484706521|41067030106|Census Tract 301.06|2486646|0|G5020|S|207403717182047|41067030102|Census Tract 301.02|3746722|0|G5020|S|2485343|0
2079015484706521|41067030106|Census Tract 301.06|2486646|0|G5020|S|20740245555223|41067031508|Census Tract 315.08|4548023|0|G5020|S|1303|0
20790245554793|41067030200|Census Tract 302|4706067|0|G5020|S|20740245554793|41067030200|Census Tract 302|4727845|0|G5020|S|4706067|0
20790245552865|41067030300|Census Tract 303|3261673|0|G5020|S|20740245552865|41067030300|Census Tract 303|3263157|0|G5020|S|3261673|0
20790245552886|41067030401|Census Tract 304.01|4140218|0|G5020|S|20740245552886|41067030401|Census Tract 304.01|4140218|0|G5020|S|4140218|0
20790245552909|41067030402|Census Tract 304.02|3007758|6852|G5020|S|20740245552865|41067030300|Census Tract 303|3263157|0|G5020|S|1484|0
20790245552909|41067030402|Census Tract 304.02|3007758|6852|G5020|S|20740245552909|41067030402|Census Tract 304.02|3006274|6852|G5020|S|3006274|6852
20790245552943|41067030501|Census Tract 305.01|3562309|0|G5020|S|20740245552943|41067030501|Census Tract 305.01|3562309|0|G5020|S|3562309|0
20790245555253|41067030502|Census Tract 305.02|1972446|0|G5020|S|20740501140936|41051006501|Census Tract 65.01|3634459|0|G5020|S|4655|0
20790245555253|41067030502|Census Tract 305.02|1972446|0|G5020|S|20740245555253|41067030502|Census Tract 305.02|1967791|0|G5020|S|1967791|0
20790245552971|41067030600|Census Tract 306|3103098|0|G5020|S|20740245552971|41067030600|Census Tract 306|3103098|0|G5020|S|3103098|0
20790245556262|41067030700|Census Tract 307|3757763|0|G5020|S|207403716946468|41051006404|Census Tract 64.04|2781208|0|G5020|S|14831|0
20790245556262|41067030700|Census Tract 307|3757763|0|G5020|S|20740245556262|41067030700|Census Tract 307|3742932|0|G5020|S|3742932|0
20790245556276|41067030801|Census Tract 308.01|3689224|0|G5020|S|20740245556276|41067030801|Census Tract 308.01|3689224|0|G5020|S|3689224|0
20790245555758|41067030803|Census Tract 308.03|2136268|0|G5020|S|20740245555758|41067030803|Census Tract 308.03|2136268|0|G5020|S|2136268|0
207903717182026|41067030805|Census Tract 308.05|2305133|0|G5020|S|207403717182026|41067030805|Census Tract 308.05|2307293|0|G5020|S|2304017|0
207903717182026|41067030805|Census Tract 308.05|2305133|0|G5020|S|207403717182059|41067032001|Census Tract 320.01|8315763|0|G5020|S|1116|0
207903947677892|41067030806|Census Tract 308.06|2285745|0|G5020|S|207403947677892|41067030806|Census Tract 308.06|2285745|0|G5020|S|2285745|0
20790245554864|41067030900|Census Tract 309|3425398|0|G5020|S|20740245554864|41067030900|Census Tract 309|3425398|0|G5020|S|3425398|0
20790245554990|41067031005|Census Tract 310.05|2288763|0|G5020|S|20740245554990|41067031005|Census Tract 310.05|2288763|0|G5020|S|2288763|0
2079015484706434|41067031007|Census Tract 310.07|1370622|0|G5020|S|20740245554915|41067031003|Census Tract 310.03|3246639|0|G5020|S|1370622|0
2079015484706278|41067031008|Census Tract 310.08|1876017|0|G5020|S|20740245554915|41067031003|Census Tract 310.03|3246639|0|G5020|S|1876017|0
2079015484706390|41067031009|Census Tract 310.09|1850267|0|G5020|S|20740245554943|41067031004|Census Tract 310.04|2853133|0|G5020|S|1850267|0
2079015484706301|41067031010|Census Tract 310.10|1002866|0|G5020|S|20740245554943|41067031004|Census Tract 310.04|2853133|0|G5020|S|1002866|0
2079015484706306|41067031011|Census Tract 310.11|1933178|0|G5020|S|20740245555015|41067031006|Census Tract 310.06|2859240|0|G5020|S|1933178|0
2079015484706304|41067031012|Census Tract 310.12|926062|0|G5020|S|20740245555015|41067031006|Census Tract 310.06|2859240|0|G5020|S|926062|0
20790245555084|41067031100|Census Tract 311|906570|0|G5020|S|20740245555084|41067031100|Census Tract 311|906570|0|G5020|S|906570|0
2079015484706291|41067031201|Census Tract 312.01|1252655|0|G5020|S|20740245555126|41067031200|Census Tract 312|2333172|0|G5020|S|1252655|0
2079015484706271|41067031202|Census Tract 312.02|1080517|0|G5020|S|20740245555126|41067031200|Census Tract 312|2333172|0|G5020|S|1080517|0
2079015484706545|41067031301|Census Tract 313.01|1723027|0|G5020|S|20740245553013|41067031300|Census Tract 313|3731194|0|G5020|S|1723027|0
