Geo,Year,Latitude,Longitude
323,2010,45.35921807,-122.7870108
324,2010,45.34304125,-122.7727274
325,2010,45.37776954,-122.9237686
326,2010,45.44809401,-122.9138936
327,2010,45.51721073,-122.9439373
328,2010,45.50536347,-122.9133922
329,2010,45.51619095,-122.9171314
330,2010,45.52516516,-122.9180331
331,2010,45.51806644,-122.963996
332,2010,45.50978669,-122.9591293
333,2010,45.51233441,-122.9917367
334,2010,45.49919531,-122.975133
335,2010,45.49192079,-122.9620698
336,2010,45.56500261,-122.9672241
337,2010,45.52449174,-122.9903119
338,2010,45.52977036,-122.9670706
339,2010,45.54541748,-122.913067
340,2010,45.53976716,-122.9417253
341,2010,45.54565065,-122.9680176
342,2010,45.53957334,-122.9704034
343,2010,45.67448567,-122.9953924
344,2010,45.57527897,-123.0518352
345,2010,45.53287236,-123.0501754
346,2010,45.50692409,-123.0189759
347,2010,45.44972424,-123.0497091
348,2010,45.50920048,-123.1221697
349,2010,45.49981542,-123.102033
350,2010,45.53370863,-123.0906031
351,2010,45.53162857,-123.1185029
352,2010,45.57393714,-123.1589741
353,2010,45.71272686,-123.1563483
354,2010,45.67929108,-123.2972691
355,2010,45.51537029,-123.2972792
356,2010,45.89911586,-122.3191379
357,2010,45.86239383,-122.461788
358,2010,45.90034488,-122.6793832
359,2010,45.90525093,-122.5802512
360,2010,45.8437902,-122.5762706
361,2010,45.85060385,-122.7063461
362,2010,45.80864903,-122.7331386
363,2010,45.79250198,-122.634325
364,2010,45.77361911,-122.5243703
365,2010,45.75171394,-122.5629336
366,2010,45.73932581,-122.6210146
367,2010,45.7180629,-122.6438861
368,2010,45.73861785,-122.6499865
369,2010,45.77317937,-122.5736756
370,2010,45.79463174,-122.5749668
371,2010,45.79097693,-122.5367053
372,2010,45.80604636,-122.5121219
373,2010,45.77108015,-122.3509458
374,2010,45.75766102,-122.4695372
375,2010,45.56663008,-122.2924619
376,2010,45.58603296,-122.3262011
377,2010,45.57978916,-122.3603779
378,2010,45.6138231,-122.3120609
379,2010,45.67866436,-122.3282264
380,2010,45.68457093,-122.4240676
381,2010,45.66364797,-122.4667342
382,2010,45.62019248,-122.4043496
383,2010,45.61952426,-122.4524617
384,2010,45.59494791,-122.4435687
385,2010,45.60569352,-122.4228692
386,2010,45.68145404,-122.5633817
387,2010,45.67398209,-122.53869
388,2010,45.68015674,-122.5326226
389,2010,45.71574803,-122.5688434
390,2010,45.72253537,-122.5228342
391,2010,45.68792984,-122.5423351
392,2010,45.68875197,-122.5161759
393,2010,45.70002736,-122.6384126
394,2010,45.71197922,-122.6092473
395,2010,45.68912451,-122.5860457
396,2010,45.6860411,-122.6108032
397,2010,45.68954395,-122.6401624
398,2010,45.68226494,-122.6436024
399,2010,45.7028773,-122.6682986
400,2010,45.75242447,-122.7056206
401,2010,45.71522964,-122.715603
402,2010,45.70373263,-122.69215
403,2010,45.71670944,-122.6749552
404,2010,45.73362598,-122.6709019
405,2010,45.66268342,-122.6805058
406,2010,45.69099501,-122.7354083
407,2010,45.6736388,-122.6749753
408,2010,45.68666743,-122.6905882
409,2010,45.68608023,-122.6697015
410,2010,45.67223298,-122.650403
411,2010,45.65817688,-122.6489739
412,2010,45.66926862,-122.5736199
413,2010,45.67052942,-122.6177311
414,2010,45.67140992,-122.5911983
415,2010,45.65718235,-122.5884597
416,2010,45.65429201,-122.6258791
417,2010,45.64572089,-122.6086848
418,2010,45.65598932,-122.6076723
419,2010,45.60950338,-122.5652568
420,2010,45.64583308,-122.5818038
421,2010,45.63225198,-122.587693
422,2010,45.63079604,-122.5689417
423,2010,45.60411545,-122.5392187
424,2010,45.59652722,-122.5141766
425,2010,45.66339908,-122.5436914
426,2010,45.65485934,-122.5630195
427,2010,45.63219625,-122.5524665
428,2010,45.6297206,-122.5360954
429,2010,45.6352266,-122.5177631
430,2010,45.62160298,-122.5125585
431,2010,45.6288916,-122.4888445
432,2010,45.61543019,-122.5408134
433,2010,45.61127359,-122.5149142
434,2010,45.58862835,-122.480423
435,2010,45.66448454,-122.5185957
436,2010,45.64936397,-122.4922061
437,2010,45.6010705,-122.4749327
438,2010,45.61342777,-122.4888792
439,2010,45.65025439,-122.5389665
440,2010,45.64958193,-122.5520611
441,2010,45.64664507,-122.5184929
442,2010,45.65355387,-122.5199267
443,2010,45.57933606,-122.4307244
444,2010,45.58185777,-122.3882353
445,2010,45.63837072,-122.6185113
446,2010,45.64112877,-122.6398115
447,2010,45.64536184,-122.6533649
448,2010,45.64673,-122.6663481
449,2010,45.65224421,-122.6757544
450,2010,45.64520156,-122.6798969
451,2010,45.63572072,-122.6790959
452,2010,45.62574684,-122.6796905
453,2010,45.63335419,-122.6679375
454,2010,45.61630806,-122.639785
455,2010,45.63374388,-122.6328741
456,2010,45.62580025,-122.6330643
457,2010,45.62519193,-122.6074886
458,2010,45.62534175,-122.5970653
459,2010,45.61395387,-122.5893436
1,2020,45.47688492,-122.6585677
2,2020,45.4742129,-122.644246
3,2020,45.48410997,-122.6318696
4,2020,45.4700604,-122.6266581
5,2020,45.48347421,-122.6143307
6,2020,45.48316831,-122.6041021
7,2020,45.48219499,-122.5946323
8,2020,45.48369191,-122.584944
9,2020,45.48477618,-122.566615
10,2020,45.47476188,-122.5719618
11,2020,45.50138241,-122.5891129
12,2020,45.49390483,-122.5900752
13,2020,45.50136259,-122.6109034
14,2020,45.49382673,-122.6119769
15,2020,45.50097208,-122.6310044
16,2020,45.49377709,-122.6312441
17,2020,45.49792882,-122.6497075
18,2020,45.51578551,-122.6577785
19,2020,45.50863521,-122.6580901
20,2020,45.51571649,-122.644178
21,2020,45.50846842,-122.6442443
22,2020,45.51567036,-122.6288605
23,2020,45.50841386,-122.6287301
24,2020,45.51144225,-122.6176532
25,2020,45.51112543,-122.6068198
26,2020,45.51275351,-122.5903356
27,2020,45.51190736,-122.5721504
28,2020,45.52758081,-122.5866694
29,2020,45.52565173,-122.5732482
30,2020,45.5254213,-122.6049613
31,2020,45.51998288,-122.6075015
32,2020,45.52649962,-122.6239485
33,2020,45.52495082,-122.641668
34,2020,45.52309599,-122.6607175
35,2020,45.54346334,-122.6697252
36,2020,45.53434786,-122.6675267
37,2020,45.54374317,-122.6561752
38,2020,45.53404534,-122.6518957
39,2020,45.5435912,-122.6389898
40,2020,45.53497071,-122.6391572
41,2020,45.54153564,-122.6264273
42,2020,45.54347026,-122.6164654
43,2020,45.53475517,-122.6159509
44,2020,45.54355665,-122.6050424
45,2020,45.533832,-122.605298
46,2020,45.55144217,-122.5927378
47,2020,45.5413264,-122.5886663
48,2020,45.54306897,-122.5707194
49,2020,45.5547577,-122.6238875
50,2020,45.55547585,-122.6357942
51,2020,45.55532456,-122.645476
52,2020,45.55909929,-122.6556023
53,2020,45.55186834,-122.6559571
54,2020,45.55863073,-122.6682623
55,2020,45.55140112,-122.6702123
56,2020,45.55945225,-122.6859717
57,2020,45.55141476,-122.6828695
58,2020,45.57106527,-122.6559365
59,2020,45.56934722,-122.6409197
60,2020,45.56785613,-122.625366
61,2020,45.57632278,-122.6682363
62,2020,45.56632274,-122.6681612
63,2020,45.58117026,-122.6839846
64,2020,45.57352792,-122.6836241
65,2020,45.5662966,-122.684729
66,2020,45.58404746,-122.7041925
67,2020,45.57262396,-122.699769
68,2020,45.58791288,-122.7224292
69,2020,45.57658736,-122.7307584
70,2020,45.60462,-122.7578625
71,2020,45.58697634,-122.7438752
72,2020,45.59140156,-122.7614891
73,2020,45.5996158,-122.7983718
74,2020,45.53895783,-122.692813
75,2020,45.52110229,-122.7093827
76,2020,45.50982989,-122.702692
77,2020,45.52731591,-122.6997386
78,2020,45.52712129,-122.6949951
79,2020,45.52791435,-122.6914333
80,2020,45.52932226,-122.6859028
81,2020,45.52889518,-122.6774117
82,2020,45.52037578,-122.6896821
83,2020,45.51646198,-122.6914407
84,2020,45.51211355,-122.6839978
85,2020,45.50307411,-122.6736227
86,2020,45.49997016,-122.6964465
87,2020,45.48230328,-122.6742582
88,2020,45.4892058,-122.6870146
89,2020,45.47513407,-122.6869757
90,2020,45.48505784,-122.7006467
91,2020,45.4665511,-122.681946
92,2020,45.44872101,-122.6704702
93,2020,45.44391529,-122.6975111
94,2020,45.44741602,-122.721003
95,2020,45.43712974,-122.7259951
96,2020,45.45709587,-122.7341915
97,2020,45.46173376,-122.7136452
98,2020,45.4719141,-122.7334191
99,2020,45.47107034,-122.7072762
100,2020,45.48156935,-122.7336736
101,2020,45.47970805,-122.7133376
102,2020,45.49267771,-122.7354797
103,2020,45.49139534,-122.7185345
104,2020,45.50814949,-122.7309681
105,2020,45.55719448,-122.7894842
106,2020,45.66944167,-122.849441
107,2020,45.62382025,-122.7008817
108,2020,45.61205173,-122.719313
109,2020,45.57841676,-122.5762804
110,2020,45.56584289,-122.6076471
111,2020,45.55687555,-122.6089965
112,2020,45.56013981,-122.5876111
113,2020,45.5592324,-122.5710296
114,2020,45.55545492,-122.5666557
115,2020,45.55336445,-122.5481518
116,2020,45.54039358,-122.5542982
117,2020,45.54029564,-122.5431116
118,2020,45.52804434,-122.552494
119,2020,45.51034215,-122.5572925
120,2020,45.5148853,-122.5458688
121,2020,45.4973047,-122.5722557
122,2020,45.49705879,-122.5568976
123,2020,45.49692033,-122.542827
124,2020,45.48281648,-122.5471291
125,2020,45.468689,-122.5841985
126,2020,45.47225703,-122.6026931
127,2020,45.46506692,-122.6026791
128,2020,45.47031663,-122.5168909
129,2020,45.4674517,-122.5605833
130,2020,45.49263734,-122.5307066
131,2020,45.50071243,-122.5087011
132,2020,45.48846145,-122.5064135
133,2020,45.51326814,-122.5293542
134,2020,45.51328553,-122.5158673
135,2020,45.52622455,-122.503067
136,2020,45.52811214,-122.5235719
137,2020,45.5389092,-122.5181894
138,2020,45.54758975,-122.5090528
139,2020,45.55080102,-122.5281319
140,2020,45.52930267,-122.460786
141,2020,45.53029577,-122.4715162
142,2020,45.53450411,-122.4865451
143,2020,45.52278038,-122.4867718
144,2020,45.51176678,-122.5036711
145,2020,45.5117942,-122.4898884
146,2020,45.51184142,-122.4691302
147,2020,45.49643102,-122.4739837
148,2020,45.4990442,-122.4904955
149,2020,45.47307027,-122.4702547
150,2020,45.49316232,-122.4537777
151,2020,45.48525451,-122.4546491
152,2020,45.48389248,-122.4365807
153,2020,45.47282763,-122.42153
154,2020,45.50332985,-122.4318905
155,2020,45.50547249,-122.4497525
156,2020,45.52611597,-122.4441599
157,2020,45.55318076,-122.4323099
158,2020,45.52341795,-122.4229052
159,2020,45.53441422,-122.4240976
160,2020,45.52893468,-122.377198
161,2020,45.52663546,-122.3919574
162,2020,45.48068357,-122.3299236
163,2020,45.51297054,-122.4227647
164,2020,45.50233806,-122.3898989
165,2020,45.48516392,-122.4047109
166,2020,45.47540423,-122.380461
167,2020,45.51188922,-122.4065654
168,2020,45.49959192,-122.4051742
169,2020,45.5277407,-122.0852653
170,2020,45.51870073,-122.6761257
171,2020,45.56047327,-122.7060821
172,2020,45.42756331,-122.6767153
173,2020,45.41736531,-122.6896173
174,2020,45.41067212,-122.7334599
175,2020,45.42641238,-122.7152791
176,2020,45.42593503,-122.7337533
177,2020,45.39390645,-122.7298127
178,2020,45.38921715,-122.7053394
179,2020,45.40464513,-122.691967
180,2020,45.36897311,-122.6676617
181,2020,45.40330558,-122.6675989
182,2020,45.38661278,-122.6584459
183,2020,45.3921446,-122.6393522
184,2020,45.36492991,-122.6243778
185,2020,45.344105,-122.6523358
186,2020,45.44828504,-122.6411046
187,2020,45.45508983,-122.6277133
188,2020,45.45442552,-122.6098679
189,2020,45.44241236,-122.6105296
190,2020,45.43024978,-122.6432754
191,2020,45.41392542,-122.6433278
192,2020,45.42173492,-122.6229324
193,2020,45.42763541,-122.6018004
194,2020,45.45452413,-122.5890347
195,2020,45.43986951,-122.5893123
196,2020,45.39966074,-122.6264327
197,2020,45.40890988,-122.6037463
198,2020,45.40068662,-122.6139354
199,2020,45.38409188,-122.6024242
200,2020,45.39029669,-122.5903871
201,2020,45.40664316,-122.5803816
202,2020,45.41887267,-122.5126449
203,2020,45.41600506,-122.5422502
204,2020,45.42586959,-122.5605525
205,2020,45.40119887,-122.5438442
206,2020,45.44538993,-122.5745986
207,2020,45.43673862,-122.5493274
208,2020,45.45066254,-122.5551796
209,2020,45.43558501,-122.5238794
210,2020,45.44394226,-122.5009206
211,2020,45.38228721,-122.5470747
212,2020,45.35090609,-122.5521717
213,2020,45.35684572,-122.5969342
214,2020,45.34389391,-122.5997552
215,2020,45.32131364,-122.6429525
216,2020,45.32014171,-122.5679762
217,2020,45.32009651,-122.5903481
218,2020,45.32118353,-122.614659
219,2020,45.33611108,-122.7046504
220,2020,45.31673385,-122.7879039
221,2020,45.29610655,-122.8336312
222,2020,45.2997383,-122.7535027
223,2020,45.27560071,-122.7647337
224,2020,45.26825396,-122.6513659
225,2020,45.26181532,-122.7054653
226,2020,45.28461284,-122.6981324
227,2020,45.2508188,-122.697134
228,2020,45.25931928,-122.6821493
229,2020,45.30602696,-122.5269748
230,2020,45.28401716,-122.5861457
231,2020,45.34176241,-122.45453
232,2020,45.44005029,-122.4491455
233,2020,45.4040822,-122.4642079
234,2020,45.428774,-122.3830611
235,2020,45.42490421,-122.3101483
236,2020,45.38283511,-122.2581576
237,2020,45.41340958,-122.2901127
238,2020,45.35128589,-122.3241734
239,2020,45.25143402,-122.3776848
240,2020,45.22484158,-122.5406995
241,2020,45.16148461,-122.6860584
242,2020,45.16212799,-122.588125
243,2020,45.15676803,-122.5561712
244,2020,45.00569223,-122.4252242
245,2020,45.14954573,-122.3891814
246,2020,45.26747973,-122.233726
247,2020,45.34024191,-122.1151051
248,2020,45.35676531,-121.9852182
249,2020,45.34334561,-121.8271243
250,2020,45.3183145,-122.7573001
251,2020,45.07336188,-121.9934103
252,2020,45.5130696,-122.7686715
253,2020,45.52849016,-122.7751162
254,2020,45.50094506,-122.7756413
255,2020,45.49185803,-122.7572125
256,2020,45.47996227,-122.7772088
257,2020,45.47583908,-122.7540851
258,2020,45.46341866,-122.7717808
259,2020,45.4591156,-122.7543686
260,2020,45.4463677,-122.7557125
261,2020,45.42869692,-122.7532869
262,2020,45.41938237,-122.7717985
263,2020,45.40839817,-122.7813068
264,2020,45.40146203,-122.7818524
265,2020,45.40842293,-122.7555205
266,2020,45.4445908,-122.7755066
267,2020,45.46715254,-122.8167992
268,2020,45.44945908,-122.8157347
269,2020,45.46878159,-122.795327
270,2020,45.45430227,-122.7982173
271,2020,45.48072904,-122.799664
272,2020,45.48285859,-122.8161593
273,2020,45.49249422,-122.7920459
274,2020,45.49610784,-122.8230277
275,2020,45.51652985,-122.8171722
276,2020,45.50439668,-122.8100186
277,2020,45.55513693,-122.8833958
278,2020,45.53624305,-122.832536
279,2020,45.53306848,-122.8160647
280,2020,45.53803608,-122.7980014
281,2020,45.57953588,-122.8710433
282,2020,45.5479152,-122.8618834
283,2020,45.54347572,-122.8486775
284,2020,45.55443334,-122.8227661
285,2020,45.55709133,-122.84546
286,2020,45.50482019,-122.8737876
287,2020,45.52588794,-122.8859615
288,2020,45.52649241,-122.8612737
289,2020,45.52324018,-122.8432232
290,2020,45.50945864,-122.8593449
291,2020,45.49921134,-122.8580254
292,2020,45.51139945,-122.8908462
293,2020,45.50195704,-122.8910802
294,2020,45.53408185,-122.872352
295,2020,45.54353789,-122.8862972
296,2020,45.48930183,-122.8798031
297,2020,45.47684784,-122.882393
298,2020,45.48559889,-122.8614619
299,2020,45.48728697,-122.8437621
300,2020,45.44795101,-122.8732386
301,2020,45.4661988,-122.8605304
302,2020,45.47514033,-122.843117
303,2020,45.47458759,-122.8314013
304,2020,45.4313768,-122.8314557
305,2020,45.43921957,-122.8437677
306,2020,45.45906221,-122.8474757
307,2020,45.45483704,-122.8353645
308,2020,45.42457189,-122.7915124
309,2020,45.39790487,-122.8178623
310,2020,45.40745171,-122.8422857
311,2020,45.42104436,-122.838597
312,2020,45.42305203,-122.8120419
313,2020,45.43561756,-122.8077931
314,2020,45.43701761,-122.7889775
315,2020,45.38924648,-122.7948134
316,2020,45.37811216,-122.7835523
317,2020,45.37210062,-122.7515768
318,2020,45.3887403,-122.7503336
319,2020,45.33824075,-122.8582412
320,2020,45.35544586,-122.8260385
321,2020,45.36112596,-122.800655
322,2020,45.36253922,-122.7596021
323,2020,45.35921807,-122.7870108
324,2020,45.34304125,-122.7727274
325,2020,45.37776954,-122.9237686
326,2020,45.44809401,-122.9138936
327,2020,45.51721073,-122.9439373
328,2020,45.50536347,-122.9133922
329,2020,45.51619095,-122.9171314
330,2020,45.52516516,-122.9180331
331,2020,45.51806644,-122.963996
332,2020,45.50978669,-122.9591293
333,2020,45.51233441,-122.9917367
334,2020,45.49919531,-122.975133
335,2020,45.49192079,-122.9620698
336,2020,45.56500261,-122.9672241
337,2020,45.52449174,-122.9903119
338,2020,45.52977036,-122.9670706
339,2020,45.54541748,-122.913067
340,2020,45.53976716,-122.9417253
341,2020,45.54565065,-122.9680176
342,2020,45.53957334,-122.9704034
343,2020,45.67448567,-122.9953924
344,2020,45.57527897,-123.0518352
345,2020,45.53287236,-123.0501754
346,2020,45.50692409,-123.0189759
347,2020,45.44972424,-123.0497091
348,2020,45.50920048,-123.1221697
349,2020,45.49981542,-123.102033
350,2020,45.53370863,-123.0906031
351,2020,45.53162857,-123.1185029
352,2020,45.57393714,-123.1589741
353,2020,45.71272686,-123.1563483
354,2020,45.67929108,-123.2972691
355,2020,45.51537029,-123.2972792
356,2020,45.89911586,-122.3191379
357,2020,45.86239383,-122.461788
358,2020,45.90034488,-122.6793832
359,2020,45.90525093,-122.5802512
360,2020,45.8437902,-122.5762706
361,2020,45.85060385,-122.7063461
362,2020,45.80864903,-122.7331386
363,2020,45.79250198,-122.634325
364,2020,45.77361911,-122.5243703
365,2020,45.75171394,-122.5629336
366,2020,45.73932581,-122.6210146
367,2020,45.7180629,-122.6438861
368,2020,45.73861785,-122.6499865
369,2020,45.77317937,-122.5736756
370,2020,45.79463174,-122.5749668
371,2020,45.79097693,-122.5367053
372,2020,45.80604636,-122.5121219
373,2020,45.77108015,-122.3509458
374,2020,45.75766102,-122.4695372
375,2020,45.56663008,-122.2924619
376,2020,45.58603296,-122.3262011
377,2020,45.57978916,-122.3603779
378,2020,45.6138231,-122.3120609
379,2020,45.67866436,-122.3282264
380,2020,45.68457093,-122.4240676
381,2020,45.66364797,-122.4667342
382,2020,45.62019248,-122.4043496
383,2020,45.61952426,-122.4524617
384,2020,45.59494791,-122.4435687
385,2020,45.60569352,-122.4228692
386,2020,45.68145404,-122.5633817
387,2020,45.67398209,-122.53869
388,2020,45.68015674,-122.5326226
389,2020,45.71574803,-122.5688434
390,2020,45.72253537,-122.5228342
391,2020,45.68792984,-122.5423351
392,2020,45.68875197,-122.5161759
393,2020,45.70002736,-122.6384126
394,2020,45.71197922,-122.6092473
395,2020,45.68912451,-122.5860457
396,2020,45.6860411,-122.6108032
397,2020,45.68954395,-122.6401624
398,2020,45.68226494,-122.6436024
399,2020,45.7028773,-122.6682986
400,2020,45.75242447,-122.7056206
401,2020,45.71522964,-122.715603
402,2020,45.70373263,-122.69215
403,2020,45.71670944,-122.6749552
404,2020,45.73362598,-122.6709019
405,2020,45.66268342,-122.6805058
406,2020,45.69099501,-122.7354083
407,2020,45.6736388,-122.6749753
408,2020,45.68666743,-122.6905882
409,2020,45.68608023,-122.6697015
410,2020,45.67223298,-122.650403
411,2020,45.65817688,-122.6489739
412,2020,45.66926862,-122.5736199
413,2020,45.67052942,-122.6177311
414,2020,45.67140992,-122.5911983
415,2020,45.65718235,-122.5884597
416,2020,45.65429201,-122.6258791
417,2020,45.64572089,-122.6086848
418,2020,45.65598932,-122.6076723
419,2020,45.60950338,-122.5652568
420,2020,45.64583308,-122.5818038
421,2020,45.63225198,-122.587693
422,2020,45.63079604,-122.5689417
423,2020,45.60411545,-122.5392187
424,2020,45.59652722,-122.5141766
425,2020,45.66339908,-122.5436914
426,2020,45.65485934,-122.5630195
427,2020,45.63219625,-122.5524665
428,2020,45.6297206,-122.5360954
429,2020,45.6352266,-122.5177631
430,2020,45.62160298,-122.5125585
431,2020,45.6288916,-122.4888445
432,2020,45.61543019,-122.5408134
433,2020,45.61127359,-122.5149142
434,2020,45.58862835,-122.480423
435,2020,45.66448454,-122.5185957
436,2020,45.64936397,-122.4922061
437,2020,45.6010705,-122.4749327
438,2020,45.61342777,-122.4888792
439,2020,45.65025439,-122.5389665
440,2020,45.64958193,-122.5520611
441,2020,45.64664507,-122.5184929
442,2020,45.65355387,-122.5199267
443,2020,45.57933606,-122.4307244
444,2020,45.58185777,-122.3882353
445,2020,45.63837072,-122.6185113
446,2020,45.64112877,-122.6398115
447,2020,45.64536184,-122.6533649
448,2020,45.64673,-122.6663481
449,2020,45.65224421,-122.6757544
450,2020,45.64520156,-122.6798969
451,2020,45.63572072,-122.6790959
452,2020,45.62574684,-122.6796905
453,2020,45.63335419,-122.6679375
454,2020,45.61630806,-122.639785
455,2020,45.63374388,-122.6328741
456,2020,45.62580025,-122.6330643
457,2020,45.62519193,-122.6074886
458,2020,45.62534175,-122.5970653
459,2020,45.61395387,-122.5893436
1,2025,45.47688492,-122.6585677
2,2025,45.4742129,-122.644246
3,2025,45.48410997,-122.6318696
4,2025,45.4700604,-122.6266581
5,2025,45.48347421,-122.6143307
6,2025,45.48316831,-122.6041021
7,2025,45.48219499,-122.5946323
8,2025,45.48369191,-122.584944
9,2025,45.48477618,-122.566615
10,2025,45.47476188,-122.5719618
11,2025,45.50138241,-122.5891129
12,2025,45.49390483,-122.5900752
13,2025,45.50136259,-122.6109034
14,2025,45.49382673,-122.6119769
15,2025,45.50097208,-122.6310044
16,2025,45.49377709,-122.6312441
17,2025,45.49792882,-122.6497075
18,2025,45.51578551,-122.6577785
19,2025,45.50863521,-122.6580901
20,2025,45.51571649,-122.644178
21,2025,45.50846842,-122.6442443
22,2025,45.51567036,-122.6288605
23,2025,45.50841386,-122.6287301
24,2025,45.51144225,-122.6176532
25,2025,45.51112543,-122.6068198
26,2025,45.51275351,-122.5903356
27,2025,45.51190736,-122.5721504
28,2025,45.52758081,-122.5866694
29,2025,45.52565173,-122.5732482
30,2025,45.5254213,-122.6049613
31,2025,45.51998288,-122.6075015
32,2025,45.52649962,-122.6239485
33,2025,45.52495082,-122.641668
34,2025,45.52309599,-122.6607175
35,2025,45.54346334,-122.6697252
36,2025,45.53434786,-122.6675267
37,2025,45.54374317,-122.6561752
38,2025,45.53404534,-122.6518957
39,2025,45.5435912,-122.6389898
40,2025,45.53497071,-122.6391572
41,2025,45.54153564,-122.6264273
42,2025,45.54347026,-122.6164654
43,2025,45.53475517,-122.6159509
44,2025,45.54355665,-122.6050424
45,2025,45.533832,-122.605298
46,2025,45.55144217,-122.5927378
47,2025,45.5413264,-122.5886663
48,2025,45.54306897,-122.5707194
49,2025,45.5547577,-122.6238875
50,2025,45.55547585,-122.6357942
51,2025,45.55532456,-122.645476
52,2025,45.55909929,-122.6556023
53,2025,45.55186834,-122.6559571
54,2025,45.55863073,-122.6682623
55,2025,45.55140112,-122.6702123
56,2025,45.55945225,-122.6859717
57,2025,45.55141476,-122.6828695
58,2025,45.57106527,-122.6559365
59,2025,45.56934722,-122.6409197
60,2025,45.56785613,-122.625366
61,2025,45.57632278,-122.6682363
62,2025,45.56632274,-122.6681612
63,2025,45.58117026,-122.6839846
64,2025,45.57352792,-122.6836241
65,2025,45.5662966,-122.684729
66,2025,45.58404746,-122.7041925
67,2025,45.57262396,-122.699769
68,2025,45.58791288,-122.7224292
69,2025,45.57658736,-122.7307584
70,2025,45.60462,-122.7578625
71,2025,45.58697634,-122.7438752
72,2025,45.59140156,-122.7614891
73,2025,45.5996158,-122.7983718
74,2025,45.53895783,-122.692813
75,2025,45.52110229,-122.7093827
76,2025,45.50982989,-122.702692
77,2025,45.52731591,-122.6997386
78,2025,45.52712129,-122.6949951
79,2025,45.52791435,-122.6914333
80,2025,45.52932226,-122.6859028
81,2025,45.52889518,-122.6774117
82,2025,45.52037578,-122.6896821
83,2025,45.51646198,-122.6914407
84,2025,45.51211355,-122.6839978
85,2025,45.50307411,-122.6736227
86,2025,45.49997016,-122.6964465
87,2025,45.48230328,-122.6742582
88,2025,45.4892058,-122.6870146
89,2025,45.47513407,-122.6869757
90,2025,45.48505784,-122.7006467
91,2025,45.4665511,-122.681946
92,2025,45.44872101,-122.6704702
93,2025,45.44391529,-122.6975111
94,2025,45.44741602,-122.721003
95,2025,45.43712974,-122.7259951
96,2025,45.45709587,-122.7341915
97,2025,45.46173376,-122.7136452
98,2025,45.4719141,-122.7334191
99,2025,45.47107034,-122.7072762
100,2025,45.48156935,-122.7336736
101,2025,45.47970805,-122.7133376
102,2025,45.49267771,-122.7354797
103,2025,45.49139534,-122.7185345
104,2025,45.50814949,-122.7309681
105,2025,45.55719448,-122.7894842
106,2025,45.66944167,-122.849441
107,2025,45.62382025,-122.7008817
108,2025,45.61205173,-122.719313
109,2025,45.57841676,-122.5762804
110,2025,45.56584289,-122.6076471
111,2025,45.55687555,-122.6089965
112,2025,45.56013981,-122.5876111
113,2025,45.5592324,-122.5710296
114,2025,45.55545492,-122.5666557
115,2025,45.55336445,-122.5481518
116,2025,45.54039358,-122.5542982
117,2025,45.54029564,-122.5431116
118,2025,45.52804434,-122.552494
119,2025,45.51034215,-122.5572925
120,2025,45.5148853,-122.5458688
121,2025,45.4973047,-122.5722557
122,2025,45.49705879,-122.5568976
123,2025,45.49692033,-122.542827
124,2025,45.48281648,-122.5471291
125,2025,45.468689,-122.5841985
126,2025,45.47225703,-122.6026931
127,2025,45.46506692,-122.6026791
128,2025,45.47031663,-122.5168909
129,2025,45.4674517,-122.5605833
130,2025,45.49263734,-122.5307066
131,2025,45.50071243,-122.5087011
132,2025,45.48846145,-122.5064135
133,2025,45.51326814,-122.5293542
134,2025,45.51328553,-122.5158673
135,2025,45.52622455,-122.503067
136,2025,45.52811214,-122.5235719
137,2025,45.5389092,-122.5181894
138,2025,45.54758975,-122.5090528
139,2025,45.55080102,-122.5281319
140,2025,45.52930267,-122.460786
141,2025,45.53029577,-122.4715162
142,2025,45.53450411,-122.4865451
143,2025,45.52278038,-122.4867718
144,2025,45.51176678,-122.5036711
145,2025,45.5117942,-122.4898884
146,2025,45.51184142,-122.4691302
147,2025,45.49643102,-122.4739837
148,2025,45.4990442,-122.4904955
149,2025,45.47307027,-122.4702547
150,2025,45.49316232,-122.4537777
151,2025,45.48525451,-122.4546491
152,2025,45.48389248,-122.4365807
153,2025,45.47282763,-122.42153
154,2025,45.50332985,-122.4318905
155,2025,45.50547249,-122.4497525
156,2025,45.52611597,-122.4441599
157,2025,45.55318076,-122.4323099
158,2025,45.52341795,-122.4229052
159,2025,45.53441422,-122.4240976
160,2025,45.52893468,-122.377198
161,2025,45.52663546,-122.3919574
162,2025,45.48068357,-122.3299236
163,2025,45.51297054,-122.4227647
164,2025,45.50233806,-122.3898989
165,2025,45.48516392,-122.4047109
166,2025,45.47540423,-122.380461
167,2025,45.51188922,-122.4065654
168,2025,45.49959192,-122.4051742
169,2025,45.5277407,-122.0852653
170,2025,45.51870073,-122.6761257
171,2025,45.56047327,-122.7060821
172,2025,45.42756331,-122.6767153
173,2025,45.41736531,-122.6896173
174,2025,45.41067212,-122.7334599
175,2025,45.42641238,-122.7152791
176,2025,45.42593503,-122.7337533
177,2025,45.39390645,-122.7298127
178,2025,45.38921715,-122.7053394
179,2025,45.40464513,-122.691967
180,2025,45.36897311,-122.6676617
181,2025,45.40330558,-122.6675989
182,2025,45.38661278,-122.6584459
183,2025,45.3921446,-122.6393522
184,2025,45.36492991,-122.6243778
185,2025,45.344105,-122.6523358
186,2025,45.44828504,-122.6411046
